year,sex,age,level1,level2,level3,level4,icd,total
1993,M,84,01,01.008,01.008.005400,01.008.005400.5,1623,2
1993,M,84,01,01.008,01.008.006800,01.008.006800.6,1623,2
1993,M,84,01,01.008,01.008.007600,01.008.007600.5,1623,2
1993,M,84,01,01.008,01.008.007700,01.008.007700.3,1623,2
1993,M,84,01,01.002,01.002.000600,01.002.000600.3,1625,2
1993,M,84,01,01.008,01.008.005700,01.008.005700.2,1625,2
1993,M,84,01,01.001,01.001.000100,01.001.000100.1,1629,2
1993,M,84,01,01.002,01.002.000500,01.002.000500.4,1629,4
1993,M,84,01,01.006,01.006.002600,01.006.002600.1,1629,2
1993,M,84,01,01.008,01.008.003800,01.008.003800.1,1629,2
1993,M,84,01,01.008,01.008.003901,01.008.003901.6,1629,2
1993,M,84,01,01.008,01.008.004300,01.008.004300.7,1629,2
1993,M,84,01,01.008,01.008.005800,01.008.005800.6,1629,2
1993,M,84,01,01.008,01.008.006500,01.008.006500.4,1629,2
1993,M,84,01,01.008,01.008.006800,01.008.006800.3,1629,2
1993,M,84,01,01.008,01.008.007500,01.008.007500.6,1629,2
1993,M,84,01,01.008,01.008.007600,01.008.007600.6,1629,2
1993,M,84,01,01.008,01.008.007800,01.008.007800.6,1629,2
1993,M,84,01,01.008,01.008.008100,01.008.008100.6,1629,2
1993,M,84,01,01.008,01.008.008600,01.008.008600.3,1629,2
1993,M,84,01,01.008,01.008.009500,01.008.009500.2,1629,2
1993,M,84,01,01.008,01.008.009600,01.008.009600.1,1629,2
1993,M,84,01,01.008,01.008.009600,01.008.009600.5,1629,4
1993,M,84,01,01.008,01.008.009600,01.008.009600.6,1629,2
1993,M,84,01,01.008,01.008.009700,01.008.009700.1,1629,2
1993,M,84,01,01.008,01.008.009900,01.008.009900.7,1629,2
1993,M,84,01,01.008,01.008.010100,01.008.010100.2,1629,2
1993,M,84,01,01.008,01.008.010200,01.008.010200.2,1629,2
1993,M,84,01,01.008,01.008.010500,01.008.010500.4,1629,2
1993,M,84,01,01.011,01.011.013500,01.011.013500.4,1629,2
1993,M,84,01,01.011,01.011.013600,01.011.013600.8,1629,2
1993,M,84,01,01.011,01.011.013700,01.011.013700.7,1629,2
1993,M,84,01,01.011,01.011.013900,01.011.013900.2,1629,2
1993,M,84,01,01.014,01.014.017300,01.014.017300.4,1629,2
1993,M,84,01,01.014,01.014.018200,01.014.018200.6,1629,4
1993,M,84,01,01.014,01.014.018400,01.014.018400.5,1629,2
1993,M,84,01,01.018,01.018.019100,01.018.019100.2,1629,2
1993,M,84,01,01.002,01.002.000900,01.002.000900.9,1886,2
1993,M,84,01,01.011,01.011.014200,01.011.014200.7,1888,2
1993,M,84,01,01.008,01.008.006300,01.008.006300.2,1889,2
1993,M,84,01,01.008,01.008.006300,01.008.006300.6,1889,4
1993,M,84,01,01.008,01.008.006700,01.008.006700.2,1889,2
1993,M,84,01,01.008,01.008.006800,01.008.006800.2,1889,2
1993,M,84,01,01.008,01.008.006800,01.008.006800.5,1889,2
1993,M,84,01,01.008,01.008.007000,01.008.007000.6,1889,2
1993,M,84,01,01.008,01.008.009400,01.008.009400.6,1889,2
1993,M,84,01,01.008,01.008.009500,01.008.009500.5,1889,2
1993,M,84,01,01.008,01.008.009600,01.008.009600.8,1889,2
1993,M,84,01,01.008,01.008.010900,01.008.010900.3,1889,2
1993,M,84,01,01.011,01.011.013400,01.011.013400.8,1889,2
1993,M,84,01,01.011,01.011.013900,01.011.013900.5,1889,2
1993,M,84,01,01.011,01.011.014100,01.011.014100.5,1889,2
1993,M,84,01,01.002,01.002.001000,01.002.001000.4,1890,2
1993,M,84,01,01.008,01.008.004500,01.008.004500.2,1892,2
1993,M,85,01,01.002,01.002.001900,01.002.001900.7,1623,2
1993,M,85,01,01.008,01.008.005600,01.008.005600.2,1624,2
1993,M,85,01,01.008,01.008.004600,01.008.004600.2,1629,2
1993,M,85,01,01.008,01.008.008700,01.008.008700.6,1629,2
1993,M,85,01,01.008,01.008.009600,01.008.009600.8,1629,2
1993,M,85,01,01.011,01.011.012900,01.011.012900.2,1629,2
1993,M,85,01,01.008,01.008.004000,01.008.004000.7,1889,6
1993,M,85,01,01.008,01.008.004500,01.008.004500.4,1889,2
1993,M,85,01,01.008,01.008.005600,01.008.005600.3,1889,2
1993,M,85,01,01.011,01.011.013500,01.011.013500.4,1889,2
1993,M,85,01,01.008,01.008.006800,01.008.006800.5,1913,2
1993,M,86,01,01.008,01.008.006700,01.008.006700.6,1622,2
1993,M,86,01,01.002,01.002.001300,01.002.001300.5,1623,2
1993,M,86,01,01.003,01.003.003400,01.003.003400.6,1623,2
1993,M,86,01,01.014,01.014.018600,01.014.018600.3,1625,2
1993,M,86,01,01.002,01.002.000800,01.002.000800.5,1629,2
1993,M,86,01,01.002,01.002.002300,01.002.002300.6,1629,2
1993,M,86,01,01.004,01.004.011600,01.004.011600.5,1629,2
1993,M,86,01,01.008,01.008.004300,01.008.004300.4,1629,2
1993,M,86,01,01.008,01.008.005500,01.008.005500.7,1629,2
1993,M,86,01,01.008,01.008.010500,01.008.010500.9,1629,2
1993,M,86,01,01.011,01.011.013500,01.011.013500.3,1629,2
1993,M,86,01,01.014,01.014.018000,01.014.018000.4,1629,2
1993,M,86,01,01.014,01.014.018500,01.014.018500.7,1629,4
1993,M,86,01,01.009,01.009.002700,01.009.002700.2,1882,2
1993,M,86,01,01.004,01.004.011600,01.004.011600.2,1889,2
1993,M,86,01,01.008,01.008.005100,01.008.005100.1,1889,2
1993,M,86,01,01.008,01.008.007700,01.008.007700.3,1889,2
1993,M,86,01,01.008,01.008.008100,01.008.008100.7,1889,2
1993,M,86,01,01.014,01.014.018400,01.014.018400.1,1889,2
1993,M,86,01,01.014,01.014.018500,01.014.018500.3,1889,2
1993,M,86,01,01.008,01.008.006400,01.008.006400.5,1890,2
1993,M,87,01,01.008,01.008.006800,01.008.006800.6,1622,4
1993,M,87,01,01.008,01.008.007500,01.008.007500.4,1622,2
1993,M,87,01,01.011,01.011.013400,01.011.013400.7,1622,2
1993,M,87,01,01.004,01.004.011700,01.004.011700.6,1629,2
1993,M,87,01,01.007,01.007.012200,01.007.012200.4,1629,2
1993,M,87,01,01.008,01.008.003800,01.008.003800.6,1629,2
1993,M,87,01,01.008,01.008.004200,01.008.004200.4,1629,2
1993,M,87,01,01.008,01.008.004400,01.008.004400.3,1629,2
1993,M,87,01,01.008,01.008.010900,01.008.010900.3,1629,2
1993,M,87,01,01.011,01.011.013500,01.011.013500.5,1629,2
1993,M,87,01,01.013,01.013.016100,01.013.016100.2,1629,2
1993,M,87,01,01.014,01.014.018500,01.014.018500.5,1629,2
1993,M,87,01,01.014,01.014.018700,01.014.018700.1,1629,2
1993,M,87,01,01.008,01.008.010900,01.008.010900.7,1882,2
1993,M,87,01,01.004,01.004.011600,01.004.011600.8,1889,2
1993,M,87,01,01.008,01.008.009400,01.008.009400.6,1889,2
1993,M,87,01,01.008,01.008.010300,01.008.010300.9,1889,2
1993,M,87,01,01.011,01.011.013900,01.011.013900.5,1889,2
1993,M,87,01,01.011,01.011.015100,01.011.015100.6,1889,2
1993,M,87,01,01.002,01.002.001900,01.002.001900.3,1890,2
1993,M,87,01,01.008,01.008.006800,01.008.006800.6,1910,2
1993,M,88,01,01.003,01.003.003400,01.003.003400.2,1623,2
1993,M,88,01,01.002,01.002.000400,01.002.000400.1,1629,2
1993,M,88,01,01.002,01.002.000700,01.002.000700.2,1629,2
1993,M,88,01,01.002,01.002.001400,01.002.001400.7,1629,2
1993,M,88,01,01.002,01.002.001600,01.002.001600.2,1629,2
1993,M,88,01,01.004,01.004.011700,01.004.011700.1,1629,2
1993,M,88,01,01.008,01.008.004200,01.008.004200.1,1629,2
1993,M,88,01,01.008,01.008.007700,01.008.007700.1,1629,2
1993,M,88,01,01.008,01.008.008700,01.008.008700.3,1629,2
1993,M,88,01,01.008,01.008.008700,01.008.008700.5,1629,2
1993,M,88,01,01.008,01.008.008800,01.008.008800.6,1629,2
1993,M,88,01,01.011,01.011.015200,01.011.015200.3,1629,2
1993,M,88,01,01.011,01.011.014100,01.011.014100.2,1883,2
1993,M,88,01,01.002,01.002.000800,01.002.000800.5,1888,2
1993,M,88,01,01.002,01.002.000500,01.002.000500.9,1889,2
1993,M,88,01,01.006,01.006.002500,01.006.002500.3,1889,2
1993,M,88,01,01.006,01.006.002700,01.006.002700.1,1889,2
1993,M,88,01,01.008,01.008.004400,01.008.004400.3,1889,2
1993,M,88,01,01.008,01.008.007800,01.008.007800.1,1889,2
1993,M,88,01,01.008,01.008.008700,01.008.008700.3,1889,2
1993,M,88,01,01.008,01.008.008800,01.008.008800.5,1889,2
1993,M,88,01,01.008,01.008.009500,01.008.009500.4,1889,2
1993,M,88,01,01.014,01.014.017300,01.014.017300.4,1889,2
1993,M,88,01,01.018,01.018.019100,01.018.019100.1,1889,2
1993,M,88,01,01.011,01.011.015300,01.011.015300.5,1890,2
1993,M,89,01,01.008,01.008.008300,01.008.008300.6,1622,2
1993,M,89,01,01.011,01.011.013900,01.011.013900.4,1625,2
1993,M,89,01,01.014,01.014.017200,01.014.017200.2,1625,2
1993,M,89,01,01.002,01.002.001700,01.002.001700.1,1629,2
1993,M,89,01,01.004,01.004.011500,01.004.011500.2,1629,2
1993,M,89,01,01.008,01.008.006000,01.008.006000.3,1629,2
1993,M,89,01,01.008,01.008.006100,01.008.006100.7,1629,2
1993,M,89,01,01.008,01.008.007600,01.008.007600.7,1629,2
1993,M,89,01,01.008,01.008.010700,01.008.010700.3,1629,2
1993,M,89,01,01.011,01.011.015000,01.011.015000.1,1629,2
1993,M,89,01,01.002,01.002.000600,01.002.000600.3,1889,2
1993,M,89,01,01.007,01.007.012400,01.007.012400.1,1889,2
1993,M,89,01,01.008,01.008.008300,01.008.008300.5,1889,2
1993,M,89,01,01.014,01.014.017700,01.014.017700.8,1889,2
1993,M,89,01,01.013,01.013.016700,01.013.016700.3,1890,2
1993,M,90,01,01.008,01.008.004300,01.008.004300.4,1623,2
1993,M,90,01,01.002,01.002.002000,01.002.002000.1,1624,2
1993,M,90,01,01.008,01.008.006600,01.008.006600.4,1629,2
1993,M,90,01,01.008,01.008.008000,01.008.008000.6,1629,2
1993,M,90,01,01.009,01.009.003100,01.009.003100.3,1629,2
1993,M,90,01,01.014,01.014.018200,01.014.018200.7,1629,2
1993,M,90,01,01.014,01.014.018400,01.014.018400.4,1629,2
1993,M,90,01,01.002,01.002.000400,01.002.000400.4,1889,2
1993,M,90,01,01.008,01.008.005600,01.008.005600.4,1889,4
1993,M,90,01,01.008,01.008.007600,01.008.007600.2,1889,2
1993,M,90,01,01.008,01.008.008000,01.008.008000.3,1889,2
1993,M,90,01,01.008,01.008.008800,01.008.008800.6,1889,2
1993,M,90,01,01.008,01.008.009600,01.008.009600.7,1889,2
1993,M,90,01,01.011,01.011.013400,01.011.013400.7,1889,2
1993,M,90,01,01.014,01.014.017500,01.014.017500.1,1889,2
1993,M,90,01,01.008,01.008.010600,01.008.010600.6,1890,2
1993,M,90,01,01.011,01.011.014700,01.011.014700.1,1890,2
1993,M,91,01,01.011,01.011.014100,01.011.014100.7,1551,2
1993,M,91,01,01.011,01.011.013300,01.011.013300.4,1623,2
1993,M,91,01,01.011,01.011.013800,01.011.013800.4,1623,2
1993,M,91,01,01.008,01.008.008800,01.008.008800.4,1624,2
1993,M,91,01,01.002,01.002.000400,01.002.000400.1,1625,2
1993,M,91,01,01.004,01.004.011800,01.004.011800.1,1629,2
1993,M,91,01,01.007,01.007.012200,01.007.012200.2,1629,2
1993,M,91,01,01.008,01.008.005000,01.008.005000.1,1629,2
1993,M,91,01,01.008,01.008.005600,01.008.005600.2,1629,2
1993,M,91,01,01.008,01.008.006200,01.008.006200.1,1629,2
1993,M,91,01,01.008,01.008.006800,01.008.006800.2,1629,2
1993,M,91,01,01.008,01.008.009000,01.008.009000.5,1629,2
1993,M,91,01,01.013,01.013.016100,01.013.016100.1,1629,6
1993,M,91,01,01.009,01.009.002900,01.009.002900.1,1881,2
1993,M,91,01,01.008,01.008.006700,01.008.006700.5,1882,2
1993,M,91,01,01.008,01.008.006400,01.008.006400.2,1883,2
1993,M,91,01,01.011,01.011.014100,01.011.014100.7,1883,2
1993,M,91,01,01.007,01.007.012200,01.007.012200.3,1889,2
1993,M,91,01,01.008,01.008.004000,01.008.004000.5,1889,2
1993,M,91,01,01.008,01.008.004300,01.008.004300.2,1889,2
1993,M,91,01,01.002,01.002.000700,01.002.000700.1,1919,2
1993,M,91,01,01.018,01.018.019200,01.018.019200.3,1919,2
1993,M,92,01,01.008,01.008.004800,01.008.004800.6,1551,2
1993,M,92,01,01.008,01.008.003700,01.008.003700.8,1623,2
1993,M,92,01,01.008,01.008.008800,01.008.008800.3,1623,2
1993,M,92,01,01.011,01.011.014600,01.011.014600.2,1623,2
1993,M,92,01,01.002,01.002.000300,01.002.000300.2,1629,4
1993,M,92,01,01.004,01.004.011700,01.004.011700.2,1629,4
1993,M,92,01,01.008,01.008.007500,01.008.007500.5,1629,4
1993,M,92,01,01.008,01.008.007900,01.008.007900.4,1629,2
1993,M,92,01,01.008,01.008.009000,01.008.009000.8,1629,2
1993,M,92,01,01.008,01.008.010700,01.008.010700.6,1629,2
1993,M,92,01,01.018,01.018.019300,01.018.019300.1,1629,2
1993,M,92,01,01.008,01.008.004400,01.008.004400.6,1889,4
1993,M,92,01,01.008,01.008.007700,01.008.007700.6,1889,2
1993,M,92,01,01.011,01.011.015300,01.011.015300.6,1889,2
1993,M,92,01,01.008,01.008.003800,01.008.003800.8,1890,2
1993,M,93,01,01.014,01.014.018100,01.014.018100.3,1550,2
1993,M,93,01,01.008,01.008.006500,01.008.006500.3,1552,2
1993,M,93,01,01.008,01.008.007700,01.008.007700.1,1622,2
1993,M,93,01,01.008,01.008.008100,01.008.008100.1,1622,2
1993,M,93,01,01.008,01.008.008800,01.008.008800.6,1623,2
1993,M,93,01,01.004,01.004.011700,01.004.011700.4,1629,2
1993,M,93,01,01.008,01.008.006800,01.008.006800.1,1629,2
1993,M,93,01,01.008,01.008.008100,01.008.008100.5,1629,2
1993,M,93,01,01.013,01.013.016700,01.013.016700.1,1629,2
1993,M,93,01,01.002,01.002.001600,01.002.001600.1,1889,2
1993,M,93,01,01.008,01.008.005900,01.008.005900.3,1889,2
1993,M,93,01,01.008,01.008.006800,01.008.006800.3,1889,2
1993,M,93,01,01.008,01.008.007800,01.008.007800.2,1889,2
1993,M,93,01,01.009,01.009.002800,01.009.002800.1,1889,2
1993,M,93,01,01.011,01.011.013800,01.011.013800.1,1890,2
1993,M,94,01,01.002,01.002.001900,01.002.001900.8,1623,2
1993,M,94,01,01.008,01.008.006500,01.008.006500.3,1623,2
1993,M,94,01,01.008,01.008.006100,01.008.006100.5,1628,2
1993,M,94,01,01.002,01.002.000400,01.002.000400.5,1629,2
1993,M,94,01,01.002,01.002.001900,01.002.001900.2,1629,2
1993,M,94,01,01.002,01.002.002300,01.002.002300.8,1629,2
1993,M,94,01,01.008,01.008.003800,01.008.003800.3,1629,4
1993,M,94,01,01.008,01.008.007700,01.008.007700.7,1629,2
1993,M,94,01,01.008,01.008.008800,01.008.008800.5,1629,4
1993,M,94,01,01.011,01.011.014200,01.011.014200.3,1629,2
1993,M,94,01,01.014,01.014.018000,01.014.018000.1,1629,2
1993,M,94,01,01.002,01.002.000600,01.002.000600.8,1882,2
1993,M,94,01,01.018,01.018.019200,01.018.019200.1,1882,2
1993,M,94,01,01.002,01.002.000500,01.002.000500.7,1889,2
1993,M,94,01,01.008,01.008.004000,01.008.004000.3,1889,2
1993,M,94,01,01.008,01.008.008600,01.008.008600.3,1889,2
1993,M,94,01,01.008,01.008.009300,01.008.009300.6,1889,2
1993,M,94,01,01.011,01.011.014600,01.011.014600.2,1889,2
1993,M,94,01,01.008,01.008.006500,01.008.006500.4,1890,2
1993,M,95,01,01.008,01.008.007100,01.008.007100.6,1623,2
1993,M,95,01,01.009,01.009.002900,01.009.002900.1,1623,2
1993,M,95,01,01.001,01.001.000300,01.001.000300.1,1629,2
1993,M,95,01,01.002,01.002.001100,01.002.001100.1,1629,2
1993,M,95,01,01.002,01.002.001100,01.002.001100.7,1629,2
1993,M,95,01,01.002,01.002.002300,01.002.002300.5,1629,2
1993,M,95,01,01.004,01.004.011900,01.004.011900.2,1629,2
1993,M,95,01,01.008,01.008.004100,01.008.004100.1,1629,2
1993,M,95,01,01.008,01.008.004400,01.008.004400.7,1629,2
1993,M,95,01,01.008,01.008.006300,01.008.006300.6,1629,2
1993,M,95,01,01.008,01.008.007800,01.008.007800.7,1629,2
1993,M,95,01,01.008,01.008.009500,01.008.009500.2,1629,2
1993,M,95,01,01.008,01.008.010900,01.008.010900.7,1629,2
1993,M,95,01,01.011,01.011.014300,01.011.014300.4,1629,2
1993,M,95,01,01.011,01.011.014900,01.011.014900.7,1629,2
1993,M,95,01,01.013,01.013.016700,01.013.016700.7,1629,2
1993,M,95,01,01.008,01.008.006600,01.008.006600.5,1889,2
1993,M,95,01,01.008,01.008.007600,01.008.007600.4,1889,4
1993,M,95,01,01.008,01.008.008300,01.008.008300.7,1889,2
1993,M,95,01,01.008,01.008.009600,01.008.009600.3,1889,2
1993,M,95,01,01.011,01.011.014200,01.011.014200.4,1889,2
1993,M,95,01,01.014,01.014.018200,01.014.018200.7,1889,2
1993,M,95,01,01.011,01.011.013300,01.011.013300.3,1890,2
1993,M,96,01,01.011,01.011.013300,01.011.013300.4,1622,2
1993,M,96,01,01.002,01.002.002300,01.002.002300.6,1623,2
1993,M,96,01,01.007,01.007.012200,01.007.012200.5,1629,2
1993,M,96,01,01.008,01.008.004000,01.008.004000.6,1629,2
1993,M,96,01,01.008,01.008.007700,01.008.007700.3,1629,2
1993,M,96,01,01.008,01.008.007800,01.008.007800.4,1629,2
1993,M,96,01,01.008,01.008.008800,01.008.008800.2,1629,2
1993,M,96,01,01.014,01.014.018000,01.014.018000.3,1629,2
1993,M,96,01,01.014,01.014.018600,01.014.018600.3,1629,2
1993,M,96,01,01.002,01.002.002200,01.002.002200.6,1889,2
1993,M,96,01,01.008,01.008.008700,01.008.008700.4,1889,2
1993,M,96,01,01.014,01.014.018600,01.014.018600.6,1889,2
1993,M,96,01,01.002,01.002.000800,01.002.000800.5,1890,2
1993,M,97,01,01.008,01.008.003900,01.008.003900.2,1623,2
1993,M,97,01,01.008,01.008.005700,01.008.005700.3,1623,2
1993,M,97,01,01.008,01.008.008000,01.008.008000.3,1623,2
1993,M,97,01,01.007,01.007.012200,01.007.012200.6,1629,2
1993,M,97,01,01.008,01.008.004500,01.008.004500.6,1629,2
1993,M,97,01,01.008,01.008.007400,01.008.007400.6,1629,2
1993,M,97,01,01.008,01.008.008600,01.008.008600.6,1629,2
1993,M,97,01,01.008,01.008.008800,01.008.008800.3,1629,2
1993,M,97,01,01.011,01.011.013600,01.011.013600.5,1629,2
1993,M,97,01,01.011,01.011.014800,01.011.014800.6,1629,2
1993,M,97,01,01.013,01.013.016800,01.013.016800.2,1629,2
1993,M,97,01,01.001,01.001.000100,01.001.000100.2,1889,2
1993,M,97,01,01.008,01.008.004200,01.008.004200.1,1889,2
1993,M,97,01,01.008,01.008.006400,01.008.006400.6,1889,2
1993,M,97,01,01.008,01.008.006700,01.008.006700.4,1889,2
1993,M,97,01,01.008,01.008.007500,01.008.007500.5,1889,2
1993,M,97,01,01.008,01.008.009400,01.008.009400.1,1889,2
1993,M,97,01,01.008,01.008.009700,01.008.009700.5,1889,2
1993,M,97,01,01.018,01.018.019200,01.018.019200.2,1889,2
1993,M,97,01,01.008,01.008.004000,01.008.004000.1,1890,2
1993,M,97,01,01.008,01.008.008900,01.008.008900.5,1890,2
1993,M,97,01,01.014,01.014.018400,01.014.018400.5,1892,2
1993,M,98,01,01.008,01.008.010700,01.008.010700.4,1551,2
1993,M,98,01,01.008,01.008.005100,01.008.005100.5,1625,2
1993,M,98,01,01.008,01.008.006500,01.008.006500.6,1629,2
1993,M,98,01,01.008,01.008.006700,01.008.006700.6,1629,2
1993,M,98,01,01.008,01.008.007500,01.008.007500.6,1629,2
1993,M,98,01,01.008,01.008.007800,01.008.007800.5,1629,4
1993,M,98,01,01.008,01.008.008100,01.008.008100.2,1629,2
1993,M,98,01,01.013,01.013.016700,01.013.016700.3,1629,2
1993,M,98,01,01.014,01.014.017900,01.014.017900.2,1629,4
1993,M,98,01,01.008,01.008.010800,01.008.010800.2,1888,2
1993,M,98,01,01.008,01.008.005700,01.008.005700.3,1889,2
1993,M,98,01,01.008,01.008.008300,01.008.008300.8,1889,2
1993,M,98,01,01.011,01.011.015300,01.011.015300.3,1889,2
1993,M,98,01,01.013,01.013.016600,01.013.016600.2,1889,2
1993,M,98,01,01.014,01.014.018300,01.014.018300.4,1889,2
1993,M,98,01,01.004,01.004.011800,01.004.011800.2,1890,2
1993,M,98,01,01.008,01.008.008900,01.008.008900.3,1890,2
1993,M,99,01,01.014,01.014.017500,01.014.017500.1,1551,2
1993,M,99,01,01.003,01.003.003400,01.003.003400.3,1623,2
1993,M,99,01,01.008,01.008.008700,01.008.008700.5,1623,2
1993,M,99,01,01.011,01.011.012800,01.011.012800.2,1624,2
1993,M,99,01,01.002,01.002.001100,01.002.001100.1,1625,2
1993,M,99,01,01.008,01.008.005400,01.008.005400.3,1625,2
1993,M,99,01,01.011,01.011.012900,01.011.012900.4,1625,2
1993,M,99,01,01.004,01.004.011700,01.004.011700.8,1629,2
1993,M,99,01,01.008,01.008.005500,01.008.005500.3,1629,2
1993,M,99,01,01.009,01.009.002900,01.009.002900.2,1629,2
1993,M,99,01,01.011,01.011.013900,01.011.013900.1,1629,2
1993,M,99,01,01.011,01.011.013900,01.011.013900.4,1629,2
1993,M,99,01,01.008,01.008.009800,01.008.009800.7,1884,2
1993,M,99,01,01.008,01.008.010300,01.008.010300.9,1884,2
1993,M,99,01,01.011,01.011.014300,01.011.014300.2,1884,2
1993,M,99,01,01.002,01.002.000600,01.002.000600.9,1889,2
1993,M,99,01,01.008,01.008.007800,01.008.007800.3,1889,2
1993,M,99,01,01.008,01.008.009600,01.008.009600.6,1889,2
1993,M,99,01,01.011,01.011.013300,01.011.013300.1,1889,2
1993,M,99,01,01.014,01.014.018200,01.014.018200.3,1889,2
1993,M,99,01,01.016,01.016.017000,01.016.017000.2,1889,2
1993,M,99,01,01.017,01.017.018900,01.017.018900.1,1889,2
1993,M,100,01,01.008,01.008.004200,01.008.004200.5,1623,2
1993,M,100,01,01.008,01.008.006800,01.008.006800.4,1629,2
1993,M,100,01,01.008,01.008.006600,01.008.006600.4,1885,2
1993,M,100,01,01.008,01.008.005600,01.008.005600.2,1889,2
1993,M,100,01,01.011,01.011.013100,01.011.013100.4,1889,2
1993,M,100,01,01.011,01.011.013800,01.011.013800.8,1889,2
1993,M,100,01,01.008,01.008.003600,01.008.003600.4,1919,2
1994,F,0,01,01.002,01.002.001400,01.002.001400.8,1550,2
1994,F,0,01,01.014,01.014.017800,01.014.017800.5,1550,2
1994,F,1,01,01.011,01.011.015700,01.011.015700.1,1890,2
1994,F,1,01,01.014,01.014.018000,01.014.018000.4,1890,2
1994,F,1,01,01.008,01.008.005400,01.008.005400.4,1919,2
1994,F,2,01,01.007,01.007.012100,01.007.012100.6,1890,2
1994,F,2,01,01.008,01.008.010700,01.008.010700.4,1916,2
1994,F,3,01,01.011,01.011.013100,01.011.013100.8,1890,2
1994,F,3,01,01.011,01.011.014900,01.011.014900.8,1890,4
1994,F,3,01,01.014,01.014.018000,01.014.018000.3,1890,2
1994,F,3,01,01.002,01.002.000600,01.002.000600.6,1918,2
1994,F,3,01,01.018,01.018.019100,01.018.019100.4,1918,2
1994,F,3,01,01.002,01.002.000800,01.002.000800.3,1919,2
1994,F,3,01,01.018,01.018.019500,01.018.019500.3,1919,2
1994,F,4,01,01.008,01.008.005600,01.008.005600.3,1890,4
1994,F,5,01,01.008,01.008.003600,01.008.003600.1,1890,2
1994,F,6,01,01.011,01.011.014700,01.011.014700.2,1913,2
1994,F,6,01,01.008,01.008.005400,01.008.005400.1,1914,2
1994,F,6,01,01.008,01.008.006300,01.008.006300.4,1915,2
1994,F,7,01,01.007,01.007.012000,01.007.012000.1,1913,2
1994,F,7,01,01.002,01.002.001300,01.002.001300.7,1916,2
1994,F,11,01,01.008,01.008.006200,01.008.006200.2,1890,2
1994,F,11,01,01.002,01.002.000700,01.002.000700.5,1910,2
1994,F,11,01,01.011,01.011.014600,01.011.014600.7,1917,2
1994,F,12,01,01.008,01.008.003700,01.008.003700.8,1914,2
1994,F,13,01,01.013,01.013.016200,01.013.016200.4,1890,2
1994,F,13,01,01.018,01.018.019400,01.018.019400.1,1910,2
1994,F,13,01,01.008,01.008.004000,01.008.004000.1,1916,2
1994,F,15,01,01.004,01.004.011600,01.004.011600.8,1749,2
1994,F,17,01,01.008,01.008.003800,01.008.003800.4,1910,2
1994,F,19,01,01.008,01.008.005700,01.008.005700.3,1910,2
1994,F,21,01,01.014,01.014.018000,01.014.018000.4,1744,2
1994,F,21,01,01.008,01.008.008700,01.008.008700.7,1910,2
1994,F,22,01,01.014,01.014.017700,01.014.017700.2,1889,2
1994,F,22,01,01.009,01.009.002800,01.009.002800.4,1914,2
1994,F,23,01,01.008,01.008.008400,01.008.008400.4,1749,2
1994,F,23,01,01.014,01.014.017200,01.014.017200.1,1910,2
1994,F,25,01,01.008,01.008.009800,01.008.009800.3,1911,2
1994,F,25,01,01.014,01.014.018800,01.014.018800.2,1915,2
1994,F,26,01,01.008,01.008.009500,01.008.009500.9,1742,2
