GEOLEVEL_ID,AREAID,NUM_ADJACENCIES,ADJACENCY_LIST
"4","01.008.009500.3","9","01.008.001000.7,01.008.001000.8,01.008.009000.8,01.008.009500.1,01.008.009500.4,01.008.009500.5,01.008.009500.6,01.008.010300.3,01.008.010300.5"
"4","01.008.009500.4","7","01.008.009000.8,01.008.009300.4,01.008.009300.8,01.008.009500.1,01.008.009500.2,01.008.009500.3,01.008.009500.5"
"4","01.008.009500.5","7","01.008.009300.4,01.008.009300.8,01.008.009400.4,01.008.009500.3,01.008.009500.4,01.008.009500.6,01.008.009500.7"
"4","01.008.009500.6","8","01.008.009500.3,01.008.009500.5,01.008.009500.7,01.008.010300.5,01.008.010300.9,01.008.010700.1,01.008.010700.8,01.008.010900.1"
"4","01.008.009500.7","6","01.008.009400.4,01.008.009500.5,01.008.009500.6,01.008.009500.8,01.008.009500.9,01.008.010900.1"
"4","01.008.009500.8","6","01.008.009400.4,01.008.009400.5,01.008.009401.3,01.008.009500.7,01.008.009500.9,01.008.010900.7"
"4","01.008.009500.9","4","01.008.009500.7,01.008.009500.8,01.008.010900.1,01.008.010900.7"
"4","01.008.009600.1","8","01.008.007600.7,01.008.008700.5,01.008.008700.7,01.008.008700.8,01.008.009000.4,01.008.009600.2,01.008.009600.6,01.008.009600.7"
"4","01.008.009600.2","7","01.008.007600.5,01.008.007600.7,01.008.009600.1,01.008.009600.3,01.008.009600.4,01.008.009600.6,01.008.009600.7"
"4","01.008.009600.3","9","01.008.007600.4,01.008.007600.5,01.008.007600.7,01.008.009600.2,01.008.009600.4,01.008.009600.5,01.008.009600.7,01.008.009700.6,01.008.009700.7"
"4","01.008.009600.4","4","01.008.009600.2,01.008.009600.3,01.008.009600.5,01.008.009600.7"
"4","01.008.009600.5","7","01.008.009600.3,01.008.009600.4,01.008.009600.7,01.008.009600.9,01.008.009700.6,01.008.009700.7,01.008.010100.1"
"4","01.008.009600.6","6","01.008.008700.8,01.008.009000.4,01.008.009600.1,01.008.009600.2,01.008.009600.7,01.008.009600.8"
"4","01.008.009600.7","8","01.008.009600.1,01.008.009600.2,01.008.009600.3,01.008.009600.4,01.008.009600.5,01.008.009600.6,01.008.009600.8,01.008.009600.9"
"4","01.008.009600.8","6","01.008.001000.1,01.008.009000.4,01.008.009000.7,01.008.009600.6,01.008.009600.7,01.008.009600.9"
"4","01.008.009600.9","6","01.008.001000.1,01.008.009600.5,01.008.009600.7,01.008.009600.8,01.008.010100.1,01.008.010100.4"
"4","01.008.009700.1","9","01.008.007000.6,01.008.007000.7,01.008.007100.4,01.008.007100.7,01.008.007600.6,01.008.007600.8,01.008.009700.2,01.008.009700.3,01.008.009700.4"
"4","01.008.009700.2","9","01.008.007000.2,01.008.007000.7,01.008.009700.1,01.008.009700.3,01.008.009800.1,01.008.009800.2,01.008.009800.3,01.008.009900.2,01.008.009900.3"
"4","01.008.009700.3","7","01.008.007600.8,01.008.009700.1,01.008.009700.2,01.008.009700.4,01.008.009900.1,01.008.009900.2,01.008.009900.3"
"4","01.008.009700.4","7","01.008.007600.8,01.008.009700.1,01.008.009700.3,01.008.009700.5,01.008.009700.8,01.008.009900.1,01.008.009900.2"
"4","01.008.009700.5","6","01.008.007600.4,01.008.007600.8,01.008.009700.4,01.008.009700.6,01.008.009700.7,01.008.009700.8"
"4","01.008.009700.6","7","01.008.007600.4,01.008.007600.5,01.008.009600.3,01.008.009600.5,01.008.009700.5,01.008.009700.7,01.008.009700.8"
"4","01.008.009700.7","7","01.008.009600.3,01.008.009600.5,01.008.009700.5,01.008.009700.6,01.008.009700.8,01.008.009900.5,01.008.010100.1"
"4","01.008.009700.8","9","01.008.009700.4,01.008.009700.5,01.008.009700.6,01.008.009700.7,01.008.009900.1,01.008.009900.4,01.008.009900.5,01.008.009900.6,01.008.009900.8"
"4","01.008.009800.1","6","01.008.007000.2,01.008.009700.2,01.008.009800.3,01.008.009800.6,01.009.002700.5,01.009.003100.1"
"4","01.008.009800.2","4","01.008.009700.2,01.008.009800.3,01.008.009800.4,01.008.009900.3"
"4","01.008.009800.3","6","01.008.009700.2,01.008.009800.1,01.008.009800.2,01.008.009800.4,01.008.009800.5,01.008.009800.6"
"4","01.008.009800.4","5","01.008.009800.2,01.008.009800.3,01.008.009800.5,01.008.009900.3,01.008.009900.7"
"4","01.008.009800.5","5","01.008.009800.3,01.008.009800.4,01.008.009800.6,01.008.009800.7,01.008.009900.7"
"4","01.008.009800.6","6","01.008.009800.1,01.008.009800.3,01.008.009800.5,01.008.009800.7,01.008.010200.5,01.009.003100.1"
"4","01.008.009800.7","6","01.008.009800.5,01.008.009800.6,01.008.009900.7,01.008.009900.8,01.008.010200.2,01.008.010200.5"
"4","01.008.009900.1","6","01.008.009700.3,01.008.009700.4,01.008.009700.8,01.008.009900.2,01.008.009900.4,01.008.009900.6"
"4","01.008.009900.2","6","01.008.009700.2,01.008.009700.3,01.008.009700.4,01.008.009900.1,01.008.009900.3,01.008.009900.6"
"4","01.008.009900.3","7","01.008.009700.2,01.008.009700.3,01.008.009800.2,01.008.009800.4,01.008.009900.2,01.008.009900.6,01.008.009900.7"
"4","01.008.009900.4","2","01.008.009700.8,01.008.009900.1"
"4","01.008.009900.5","9","01.008.009700.7,01.008.009700.8,01.008.009900.6,01.008.009900.8,01.008.010100.1,01.008.010100.2,01.008.010100.3,01.008.010100.5,01.008.010200.1"
"4","01.008.009900.6","7","01.008.009700.8,01.008.009900.1,01.008.009900.2,01.008.009900.3,01.008.009900.5,01.008.009900.7,01.008.009900.8"
"4","01.008.009900.7","7","01.008.009800.4,01.008.009800.5,01.008.009800.7,01.008.009900.3,01.008.009900.6,01.008.009900.8,01.008.010200.2"
"4","01.008.009900.8","8","01.008.009700.8,01.008.009800.7,01.008.009900.5,01.008.009900.6,01.008.009900.7,01.008.010100.5,01.008.010200.1,01.008.010200.2"
"4","01.008.010100.1","8","01.008.001000.1,01.008.009600.5,01.008.009600.9,01.008.009700.7,01.008.009900.5,01.008.010100.2,01.008.010100.3,01.008.010100.4"
"4","01.008.010100.2","8","01.008.009900.5,01.008.010100.1,01.008.010100.3,01.008.010100.4,01.008.010100.6,01.008.010300.1,01.008.010300.2,01.008.010500.1"
"4","01.008.010100.3","5","01.008.009900.5,01.008.010100.1,01.008.010100.2,01.008.010100.5,01.008.010100.6"
"4","01.008.010100.4","7","01.008.001000.1,01.008.001000.5,01.008.001000.6,01.008.009600.9,01.008.010100.1,01.008.010100.2,01.008.010300.1"
"4","01.008.010100.5","6","01.008.009900.5,01.008.009900.8,01.008.010100.3,01.008.010100.6,01.008.010200.1,01.008.010200.3"
"4","01.008.010100.6","10","01.008.010100.2,01.008.010100.3,01.008.010100.5,01.008.010200.1,01.008.010200.3,01.008.010200.6,01.008.010300.2,01.008.010500.1,01.008.010500.2,01.008.010500.3"
"4","01.008.010200.1","6","01.008.009900.5,01.008.009900.8,01.008.010100.5,01.008.010100.6,01.008.010200.2,01.008.010200.3"
"4","01.008.010200.2","6","01.008.009800.7,01.008.009900.7,01.008.009900.8,01.008.010200.1,01.008.010200.3,01.008.010200.5"
"4","01.008.010200.3","8","01.008.010100.5,01.008.010100.6,01.008.010200.1,01.008.010200.2,01.008.010200.4,01.008.010200.5,01.008.010200.6,01.008.010500.3"
"4","01.008.010200.4","4","01.008.010200.3,01.008.010200.5,01.008.010200.6,01.008.010200.7"
"4","01.008.010200.5","8","01.008.009800.6,01.008.009800.7,01.008.010200.2,01.008.010200.3,01.008.010200.4,01.008.010200.7,01.008.010200.8,01.009.003100.1"
"4","01.008.010200.6","7","01.008.010100.6,01.008.010200.3,01.008.010200.4,01.008.010200.7,01.008.010500.3,01.008.010500.6,01.008.010500.7"
"4","01.008.010200.7","5","01.008.010200.4,01.008.010200.5,01.008.010200.6,01.008.010200.8,01.008.010500.7"
"4","01.008.010200.8","6","01.008.010200.5,01.008.010200.7,01.008.010500.7,01.008.010500.9,01.008.010600.1,01.009.003100.1"
"4","01.008.010300.1","8","01.008.001000.6,01.008.001000.9,01.008.010100.2,01.008.010100.4,01.008.010300.2,01.008.010300.4,01.008.010300.6,01.008.010400.3"
"4","01.008.010300.2","9","01.008.010100.2,01.008.010100.6,01.008.010300.1,01.008.010400.1,01.008.010400.2,01.008.010400.3,01.008.010500.1,01.008.010500.4,01.008.010500.5"
"4","01.008.010300.3","7","01.008.001000.7,01.008.001000.8,01.008.001000.9,01.008.009500.3,01.008.010300.4,01.008.010300.5,01.008.010300.6"
"4","01.008.010300.4","6","01.008.001000.9,01.008.010300.1,01.008.010300.3,01.008.010300.5,01.008.010300.6,01.008.010400.3"
"4","01.008.010300.5","8","01.008.009500.3,01.008.009500.6,01.008.010300.3,01.008.010300.4,01.008.010300.6,01.008.010300.7,01.008.010300.8,01.008.010300.9"
"4","01.008.010300.6","7","01.008.010300.1,01.008.010300.3,01.008.010300.4,01.008.010300.5,01.008.010300.7,01.008.010400.3,01.008.010400.4"
"4","01.008.010300.7","7","01.008.010300.5,01.008.010300.6,01.008.010300.8,01.008.010300.9,01.008.010400.3,01.008.010400.4,01.008.010400.5"
"4","01.008.010300.8","9","01.008.010300.5,01.008.010300.7,01.008.010300.9,01.008.010400.4,01.008.010400.5,01.008.010400.6,01.008.010400.8,01.008.010700.1,01.008.010700.2"
"4","01.008.010300.9","6","01.008.009500.6,01.008.010300.5,01.008.010300.7,01.008.010300.8,01.008.010700.1,01.008.010700.2"
"4","01.008.010400.1","4","01.008.010300.2,01.008.010400.2,01.008.010400.3,01.008.010400.4"
"4","01.008.010400.2","6","01.008.010300.2,01.008.010400.1,01.008.010400.4,01.008.010500.4,01.008.010500.5,01.008.010500.8"
"4","01.008.010400.3","7","01.008.010300.1,01.008.010300.2,01.008.010300.4,01.008.010300.6,01.008.010300.7,01.008.010400.1,01.008.010400.4"
"4","01.008.010400.4","9","01.008.010300.6,01.008.010300.7,01.008.010300.8,01.008.010400.1,01.008.010400.2,01.008.010400.3,01.008.010400.5,01.008.010500.8,01.008.010600.4"
"4","01.008.010400.5","8","01.008.010300.7,01.008.010300.8,01.008.010400.4,01.008.010400.6,01.008.010400.7,01.008.010500.8,01.008.010600.4,01.008.010600.5"
"4","01.008.010400.6","5","01.008.010300.8,01.008.010400.5,01.008.010400.7,01.008.010400.8,01.008.010700.2"
"4","01.008.010400.7","7","01.008.010400.5,01.008.010400.6,01.008.010400.8,01.008.010600.4,01.008.010600.5,01.008.010700.3,01.008.010700.4"
"4","01.008.010400.8","6","01.008.010300.8,01.008.010400.6,01.008.010400.7,01.008.010700.2,01.008.010700.3,01.008.010700.4"
"4","01.008.010500.1","5","01.008.010100.2,01.008.010100.6,01.008.010300.2,01.008.010500.2,01.008.010500.4"
"4","01.008.010500.2","4","01.008.010100.6,01.008.010500.1,01.008.010500.3,01.008.010500.4"
"4","01.008.010500.3","8","01.008.010100.6,01.008.010200.3,01.008.010200.6,01.008.010500.2,01.008.010500.4,01.008.010500.5,01.008.010500.6,01.008.010500.7"
"4","01.008.010500.4","6","01.008.010300.2,01.008.010400.2,01.008.010500.1,01.008.010500.2,01.008.010500.3,01.008.010500.5"
"4","01.008.010500.5","6","01.008.010300.2,01.008.010400.2,01.008.010500.3,01.008.010500.4,01.008.010500.6,01.008.010500.8"
"4","01.008.010500.6","6","01.008.010200.6,01.008.010500.3,01.008.010500.5,01.008.010500.7,01.008.010500.8,01.008.010500.9"
"4","01.008.010500.7","8","01.008.010200.6,01.008.010200.7,01.008.010200.8,01.008.010500.3,01.008.010500.6,01.008.010500.8,01.008.010500.9,01.008.010600.1"
"4","01.008.010500.8","10","01.008.010400.2,01.008.010400.4,01.008.010400.5,01.008.010500.5,01.008.010500.6,01.008.010500.7,01.008.010500.9,01.008.010600.1,01.008.010600.3,01.008.010600.4"
"4","01.008.010500.9","5","01.008.010200.8,01.008.010500.6,01.008.010500.7,01.008.010500.8,01.008.010600.1"
"4","01.008.010600.1","8","01.008.010200.8,01.008.010500.7,01.008.010500.8,01.008.010500.9,01.008.010600.2,01.008.010600.3,01.008.010600.4,01.009.003100.1"
"4","01.008.010600.2","5","01.008.010600.1,01.008.010600.3,01.008.010600.6,01.008.010800.1,01.009.003100.1"
"4","01.008.010600.3","6","01.008.010500.8,01.008.010600.1,01.008.010600.2,01.008.010600.4,01.008.010600.6,01.009.003100.1"
"4","01.008.010600.4","10","01.008.010400.4,01.008.010400.5,01.008.010400.7,01.008.010500.8,01.008.010600.1,01.008.010600.3,01.008.010600.5,01.008.010600.6,01.008.010600.7,01.008.010700.5"
"4","01.008.010600.5","5","01.008.010400.5,01.008.010400.7,01.008.010600.4,01.008.010700.3,01.008.010700.5"
"4","01.008.010600.6","5","01.008.010600.2,01.008.010600.3,01.008.010600.4,01.008.010600.7,01.008.010800.1"
"4","01.008.010600.7","5","01.008.010600.4,01.008.010600.6,01.008.010700.5,01.008.010700.9,01.008.010800.1"
"4","01.008.010700.1","6","01.008.009500.6,01.008.010300.8,01.008.010300.9,01.008.010700.2,01.008.010700.8,01.008.010900.1"
"4","01.008.010700.2","8","01.008.010300.8,01.008.010300.9,01.008.010400.6,01.008.010400.8,01.008.010700.1,01.008.010700.4,01.008.010700.7,01.008.010700.8"
"4","01.008.010700.3","7","01.008.010400.7,01.008.010400.8,01.008.010600.5,01.008.010700.4,01.008.010700.5,01.008.010700.6,01.008.010700.7"
"4","01.008.010700.4","6","01.008.010400.7,01.008.010400.8,01.008.010700.2,01.008.010700.3,01.008.010700.6,01.008.010700.7"
"4","01.008.010700.5","6","01.008.010600.4,01.008.010600.5,01.008.010600.7,01.008.010700.3,01.008.010700.6,01.008.010700.9"
"4","01.008.010700.6","8","01.008.010700.3,01.008.010700.4,01.008.010700.5,01.008.010700.7,01.008.010700.8,01.008.010700.9,01.008.010900.3,01.008.010900.4"
"4","01.008.010700.7","6","01.008.010700.2,01.008.010700.3,01.008.010700.4,01.008.010700.6,01.008.010700.8,01.008.010900.3"
"4","01.008.010700.8","8","01.008.009500.6,01.008.010700.1,01.008.010700.2,01.008.010700.6,01.008.010700.7,01.008.010900.1,01.008.010900.2,01.008.010900.3"
"4","01.008.010700.9","6","01.008.010600.7,01.008.010700.5,01.008.010700.6,01.008.010800.1,01.008.010900.3,01.008.010900.4"
"4","01.008.010800.1","10","01.008.010600.2,01.008.010600.6,01.008.010600.7,01.008.010700.9,01.008.010800.2,01.008.010800.3,01.008.010900.4,01.008.010900.5,01.009.003100.1,01.011.012700.1"
"4","01.008.010800.2","6","01.008.010800.1,01.008.010800.3,01.009.003100.1,01.009.003100.2,01.011.012700.2,01.011.012700.3"
"4","01.008.010800.3","6","01.008.010800.1,01.008.010800.2,01.008.010900.5,01.011.012700.1,01.011.012700.2,01.011.012700.3"
"4","01.008.010900.1","9","01.008.009500.6,01.008.009500.7,01.008.009500.9,01.008.010700.1,01.008.010700.8,01.008.010900.2,01.008.010900.6,01.008.010900.7,01.008.011000.4"
"4","01.008.010900.2","4","01.008.010700.8,01.008.010900.1,01.008.010900.3,01.008.010900.6"
"4","01.008.010900.3","7","01.008.010700.6,01.008.010700.7,01.008.010700.8,01.008.010700.9,01.008.010900.2,01.008.010900.4,01.008.010900.6"
"4","01.008.010900.4","6","01.008.010700.6,01.008.010700.9,01.008.010800.1,01.008.010900.3,01.008.010900.5,01.008.010900.6"
"4","01.008.010900.5","7","01.008.010800.1,01.008.010800.3,01.008.010900.4,01.008.010900.6,01.008.011000.4,01.011.012700.1,01.011.012900.1"
"4","01.008.010900.6","6","01.008.010900.1,01.008.010900.2,01.008.010900.3,01.008.010900.4,01.008.010900.5,01.008.011000.4"
"4","01.008.010900.7","8","01.008.009400.5,01.008.009401.2,01.008.009401.3,01.008.009401.4,01.008.009500.8,01.008.009500.9,01.008.010900.1,01.008.011000.4"
"4","01.008.011000.1","9","01.007.012300.1,01.007.012400.1,01.007.012400.2,01.008.003500.4,01.008.009100.6,01.008.009400.1,01.008.009400.7,01.008.009400.9,01.008.011000.2"
"4","01.008.011000.2","7","01.007.012400.1,01.007.012400.2,01.008.009400.9,01.008.011000.1,01.008.011000.3,01.008.011000.4,01.011.012600.1"
"4","01.008.011000.3","5","01.008.009400.9,01.008.009401.1,01.008.009401.4,01.008.011000.2,01.008.011000.4"
"4","01.008.011000.4","10","01.008.009401.4,01.008.010900.1,01.008.010900.5,01.008.010900.6,01.008.010900.7,01.008.011000.2,01.008.011000.3,01.011.012600.1,01.011.012700.1,01.011.012900.1"
"4","01.009.002700.1","10","01.004.011900.2,01.005.002400.2,01.008.003600.1,01.008.003600.4,01.008.004400.1,01.008.004900.1,01.008.005000.8,01.009.002700.2,01.009.002700.3,01.009.002700.4"
"4","01.009.002700.2","5","01.005.002400.2,01.006.002500.3,01.009.002700.1,01.009.002700.3,01.009.002700.4"
"4","01.009.002700.3","9","01.006.002500.3,01.009.002700.1,01.009.002700.2,01.009.002700.4,01.009.002700.5,01.009.002800.1,01.009.002800.2,01.009.002800.4,01.009.003100.1"
"4","01.009.002700.4","10","01.008.005000.8,01.008.006400.1,01.008.006400.5,01.008.006500.1,01.008.006500.2,01.008.006500.4,01.009.002700.1,01.009.002700.2,01.009.002700.3,01.009.002700.5"
"4","01.009.002700.5","8","01.008.006500.2,01.008.006500.4,01.008.007000.1,01.008.007000.2,01.008.009800.1,01.009.002700.3,01.009.002700.4,01.009.003100.1"
"4","01.009.002800.1","8","01.006.002500.3,01.006.002600.1,01.009.002700.3,01.009.002800.2,01.009.002800.3,01.009.002800.4,01.009.002800.5,01.009.002900.1"
"4","01.009.002800.2","3","01.006.002500.3,01.009.002700.3,01.009.002800.1"
"4","01.009.002800.3","5","01.009.002800.1,01.009.002800.4,01.009.002800.5,01.009.002900.1,01.009.002900.2"
"4","01.009.002800.4","8","01.009.002700.3,01.009.002800.1,01.009.002800.3,01.009.002800.5,01.009.002900.1,01.009.002900.2,01.009.002900.3,01.009.003100.1"
"4","01.009.002800.5","3","01.009.002800.1,01.009.002800.3,01.009.002800.4"
"4","01.009.002900.1","7","01.006.002600.1,01.009.002800.1,01.009.002800.3,01.009.002800.4,01.009.002900.2,01.009.002900.3,01.009.003200.1"
"4","01.009.002900.2","3","01.009.002800.3,01.009.002800.4,01.009.002900.1"
"4","01.009.002900.3","4","01.009.002800.4,01.009.002900.1,01.009.003100.1,01.009.003200.1"
"4","01.009.003000.1","4","01.006.002600.1,01.006.002600.2,01.009.003200.1,01.012.003000.2"
"4","01.009.003100.1","15","01.008.009800.1,01.008.009800.6,01.008.010200.5,01.008.010200.8,01.008.010600.1,01.008.010600.2,01.008.010600.3,01.008.010800.1,01.008.010800.2,01.009.002700.3,01.009.002700.5,01.009.002800.4,01.009.002900.3,01.009.003100.2,01.009.003200.1"
"4","01.009.003100.2","5","01.008.010800.2,01.009.003100.1,01.009.003100.3,01.009.003200.1,01.011.012700.2"
"4","01.009.003100.3","12","01.009.003100.2,01.009.003200.1,01.011.012700.2,01.011.012800.1,01.011.012800.5,01.011.012800.6,01.011.012800.7,01.011.014000.1,01.011.014100.1,01.011.015300.1,01.012.015900.1,01.012.016000.1"
"4","01.009.003200.1","12","01.006.002600.1,01.009.002900.1,01.009.002900.3,01.009.003000.1,01.009.003100.1,01.009.003100.2,01.009.003100.3,01.009.003200.2,01.009.003200.6,01.012.003000.2,01.012.015900.1,01.012.016000.1"
"4","01.009.003200.2","4","01.009.003200.1,01.009.003200.3,01.009.003200.6,01.012.003000.2"
"4","01.009.003200.3","5","01.009.003200.2,01.009.003200.4,01.009.003200.5,01.009.003200.6,01.012.003000.2"
"4","01.009.003200.4","3","01.009.003200.3,01.009.003200.5,01.012.003000.2"
"4","01.009.003200.5","5","01.009.003200.3,01.009.003200.4,01.009.003200.6,01.012.003000.2,01.012.016000.1"
"4","01.009.003200.6","5","01.009.003200.1,01.009.003200.2,01.009.003200.3,01.009.003200.5,01.012.016000.1"
"4","01.011.012600.1","7","01.007.012400.2,01.007.012400.3,01.008.011000.2,01.008.011000.4,01.011.012600.2,01.011.012600.3,01.011.012900.1"
"4","01.011.012600.2","10","01.011.012600.1,01.011.012600.3,01.011.012600.4,01.011.012900.1,01.011.012900.6,01.011.012900.7,01.011.013100.1,01.011.013100.3,01.011.013100.4,01.011.013100.7"
"4","01.011.012600.3","7","01.007.012400.2,01.007.012400.3,01.011.012600.1,01.011.012600.2,01.011.012600.4,01.013.016100.1,01.013.016100.3"
"4","01.011.012600.4","7","01.011.012600.2,01.011.012600.3,01.011.013100.4,01.011.013100.7,01.011.013200.1,01.013.016100.2,01.013.016100.3"
"4","01.011.012700.1","10","01.008.010800.1,01.008.010800.3,01.008.010900.5,01.008.011000.4,01.011.012700.3,01.011.012900.1,01.011.012900.2,01.011.012900.3,01.011.013000.1,01.011.013000.2"
"4","01.011.012700.2","9","01.008.010800.2,01.008.010800.3,01.009.003100.2,01.009.003100.3,01.011.012700.3,01.011.012800.1,01.011.012800.2,01.011.013000.2,01.011.013000.3"
"4","01.011.012700.3","7","01.008.010800.2,01.008.010800.3,01.011.012700.1,01.011.012700.2,01.011.013000.1,01.011.013000.2,01.011.013000.3"
"4","01.011.012800.1","9","01.009.003100.3,01.011.012700.2,01.011.012800.2,01.011.012800.3,01.011.012800.4,01.011.012800.5,01.011.013400.1,01.011.013400.2,01.011.013400.3"
"4","01.011.012800.2","4","01.011.012700.2,01.011.012800.1,01.011.012800.3,01.011.013000.3"
"4","01.011.012800.3","6","01.011.012800.1,01.011.012800.2,01.011.012800.4,01.011.013000.3,01.011.013000.4,01.011.013400.1"
"4","01.011.012800.4","8","01.011.012800.1,01.011.012800.3,01.011.013000.3,01.011.013000.4,01.011.013000.8,01.011.013300.1,01.011.013300.4,01.011.013400.1"
"4","01.011.012800.5","7","01.009.003100.3,01.011.012800.1,01.011.012800.6,01.011.013400.2,01.011.013400.3,01.011.013400.4,01.011.013400.8"
"4","01.011.012800.6","7","01.009.003100.3,01.011.012800.5,01.011.012800.7,01.011.013400.4,01.011.013400.8,01.011.013500.2,01.011.013500.3"
"4","01.011.012800.7","8","01.009.003100.3,01.011.012800.6,01.011.013400.8,01.011.013500.2,01.011.013500.3,01.011.013500.5,01.011.014000.1,01.011.014000.2"
"4","01.011.012900.1","7","01.008.010900.5,01.008.011000.4,01.011.012600.1,01.011.012600.2,01.011.012700.1,01.011.012900.2,01.011.012900.6"
